run_id,condition,success,trial_type,trial_index,time_elapsed,internal_node_id,PROLIFIC_PID,STUDY_ID,SESSION_ID,subject_id,study_id,session_id,group,timeout,failed_images,failed_audio,failed_video,rt,stimulus,response,task,question_order,view_history,correct_response,accuracy,screen_id,block,recorded_at,ip,user_agent,device,browser,browser_version,platform,platform_version,source_code_version,correct
36,1,"""",image-keyboard-response,111,396865,0.0-15.0-0.8,61562615e886d11f2ea18ff1,6195a02e1d2e6fc9ed9c4f34,6195a170976d1e2ac343fd46,61562615e886d11f2ea18ff1,6195a02e1d2e6fc9ed9c4f34,6195a170976d1e2ac343fd46,EASY,"""","""","""","""",null,img/fixation.png,null,fixation,"""","""","""","""","""",3,2021-11-18 00:42:29,186.35.53.166,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36 OPR/80.0.4170.91",WebKit,Opera,80.0.4170.91,Windows,10.0,16bd09c346ed3fd7ed45c3bb10d71816
36,1,"""",image-keyboard-response,112,397664,0.0-15.0-1.8,61562615e886d11f2ea18ff1,6195a02e1d2e6fc9ed9c4f34,6195a170976d1e2ac343fd46,61562615e886d11f2ea18ff1,6195a02e1d2e6fc9ed9c4f34,6195a170976d1e2ac343fd46,EASY,"""","""","""","""",797.3000000119209,img/heart_left.png,f,response,"""","""",f,1,"""",3,2021-11-18 00:42:29,186.35.53.166,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36 OPR/80.0.4170.91",WebKit,Opera,80.0.4170.91,Windows,10.0,16bd09c346ed3fd7ed45c3bb10d71816
36,1,"""",image-keyboard-response,113,399665,0.0-15.0-0.9,61562615e886d11f2ea18ff1,6195a02e1d2e6fc9ed9c4f34,6195a170976d1e2ac343fd46,61562615e886d11f2ea18ff1,6195a02e1d2e6fc9ed9c4f34,6195a170976d1e2ac343fd46,EASY,"""","""","""","""",null,img/fixation.png,null,fixation,"""","""","""","""","""",3,2021-11-18 00:42:29,186.35.53.166,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36 OPR/80.0.4170.91",WebKit,Opera,80.0.4170.91,Windows,10.0,16bd09c346ed3fd7ed45c3bb10d71816
36,1,"""",image-keyboard-response,114,400656,0.0-15.0-1.9,61562615e886d11f2ea18ff1,6195a02e1d2e6fc9ed9c4f34,6195a170976d1e2ac343fd46,61562615e886d11f2ea18ff1,6195a02e1d2e6fc9ed9c4f34,6195a170976d1e2ac343fd46,EASY,"""","""","""","""",990.0999999642372,img/flower_right.png,f,response,"""","""",f,1,"""",3,2021-11-18 00:42:29,186.35.53.166,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36 OPR/80.0.4170.91",WebKit,Opera,80.0.4170.91,Windows,10.0,16bd09c346ed3fd7ed45c3bb10d71816
36,1,"""",html-keyboard-response,115,403281,0.0-16.0,61562615e886d11f2ea18ff1,6195a02e1d2e6fc9ed9c4f34,6195a170976d1e2ac343fd46,61562615e886d11f2ea18ff1,6195a02e1d2e6fc9ed9c4f34,6195a170976d1e2ac343fd46,EASY,"""","""","""","""",2621.7999999523163,"<p>You responded correctly on 100% of the trials.</p>
      <p>Your average response time was 846ms.</p>
      <p>Press any key to begin the final Block 4!</p>",f,debrief,"""","""","""","""","""","""",2021-11-18 00:42:29,186.35.53.166,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36 OPR/80.0.4170.91",WebKit,Opera,80.0.4170.91,Windows,10.0,16bd09c346ed3fd7ed45c3bb10d71816
36,1,"""",html-button-response,116,405353,0.0-17.0,61562615e886d11f2ea18ff1,6195a02e1d2e6fc9ed9c4f34,6195a170976d1e2ac343fd46,61562615e886d11f2ea18ff1,6195a02e1d2e6fc9ed9c4f34,6195a170976d1e2ac343fd46,EASY,"""","""","""","""",2071.199999988079,Block 4,0,"""","""","""","""","""","""","""",2021-11-18 00:42:29,186.35.53.166,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36 OPR/80.0.4170.91",WebKit,Opera,80.0.4170.91,Windows,10.0,16bd09c346ed3fd7ed45c3bb10d71816
36,1,"""",image-keyboard-response,117,408356,0.0-18.0-0.0,61562615e886d11f2ea18ff1,6195a02e1d2e6fc9ed9c4f34,6195a170976d1e2ac343fd46,61562615e886d11f2ea18ff1,6195a02e1d2e6fc9ed9c4f34,6195a170976d1e2ac343fd46,EASY,"""","""","""","""",null,img/fixation.png,null,fixation,"""","""","""","""","""",4,2021-11-18 00:42:29,186.35.53.166,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36 OPR/80.0.4170.91",WebKit,Opera,80.0.4170.91,Windows,10.0,16bd09c346ed3fd7ed45c3bb10d71816
36,1,"""",image-keyboard-response,118,409137,0.0-18.0-1.0,61562615e886d11f2ea18ff1,6195a02e1d2e6fc9ed9c4f34,6195a170976d1e2ac343fd46,61562615e886d11f2ea18ff1,6195a02e1d2e6fc9ed9c4f34,6195a170976d1e2ac343fd46,EASY,"""","""","""","""",777.7000000476837,img/flower_left.png,j,response,"""","""",j,1,"""",4,2021-11-18 00:42:29,186.35.53.166,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36 OPR/80.0.4170.91",WebKit,Opera,80.0.4170.91,Windows,10.0,16bd09c346ed3fd7ed45c3bb10d71816
36,1,"""",image-keyboard-response,119,410389,0.0-18.0-0.1,61562615e886d11f2ea18ff1,6195a02e1d2e6fc9ed9c4f34,6195a170976d1e2ac343fd46,61562615e886d11f2ea18ff1,6195a02e1d2e6fc9ed9c4f34,6195a170976d1e2ac343fd46,EASY,"""","""","""","""",null,img/fixation.png,null,fixation,"""","""","""","""","""",4,2021-11-18 00:42:29,186.35.53.166,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36 OPR/80.0.4170.91",WebKit,Opera,80.0.4170.91,Windows,10.0,16bd09c346ed3fd7ed45c3bb10d71816
36,1,"""",image-keyboard-response,120,411042,0.0-18.0-1.1,61562615e886d11f2ea18ff1,6195a02e1d2e6fc9ed9c4f34,6195a170976d1e2ac343fd46,61562615e886d11f2ea18ff1,6195a02e1d2e6fc9ed9c4f34,6195a170976d1e2ac343fd46,EASY,"""","""","""","""",651.1999999880791,img/flower_right.png,f,response,"""","""",f,1,"""",4,2021-11-18 00:42:29,186.35.53.166,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36 OPR/80.0.4170.91",WebKit,Opera,80.0.4170.91,Windows,10.0,16bd09c346ed3fd7ed45c3bb10d71816
36,1,"""",image-keyboard-response,121,412794,0.0-18.0-0.2,61562615e886d11f2ea18ff1,6195a02e1d2e6fc9ed9c4f34,6195a170976d1e2ac343fd46,61562615e886d11f2ea18ff1,6195a02e1d2e6fc9ed9c4f34,6195a170976d1e2ac343fd46,EASY,"""","""","""","""",null,img/fixation.png,null,fixation,"""","""","""","""","""",4,2021-11-18 00:42:29,186.35.53.166,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36 OPR/80.0.4170.91",WebKit,Opera,80.0.4170.91,Windows,10.0,16bd09c346ed3fd7ed45c3bb10d71816
36,1,"""",image-keyboard-response,122,413506,0.0-18.0-1.2,61562615e886d11f2ea18ff1,6195a02e1d2e6fc9ed9c4f34,6195a170976d1e2ac343fd46,61562615e886d11f2ea18ff1,6195a02e1d2e6fc9ed9c4f34,6195a170976d1e2ac343fd46,EASY,"""","""","""","""",711.3999999761581,img/flower_left.png,j,response,"""","""",j,1,"""",4,2021-11-18 00:42:29,186.35.53.166,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36 OPR/80.0.4170.91",WebKit,Opera,80.0.4170.91,Windows,10.0,16bd09c346ed3fd7ed45c3bb10d71816
36,1,"""",image-keyboard-response,123,414757,0.0-18.0-0.3,61562615e886d11f2ea18ff1,6195a02e1d2e6fc9ed9c4f34,6195a170976d1e2ac343fd46,61562615e886d11f2ea18ff1,6195a02e1d2e6fc9ed9c4f34,6195a170976d1e2ac343fd46,EASY,"""","""","""","""",null,img/fixation.png,null,fixation,"""","""","""","""","""",4,2021-11-18 00:42:29,186.35.53.166,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36 OPR/80.0.4170.91",WebKit,Opera,80.0.4170.91,Windows,10.0,16bd09c346ed3fd7ed45c3bb10d71816
36,1,"""",image-keyboard-response,124,415347,0.0-18.0-1.3,61562615e886d11f2ea18ff1,6195a02e1d2e6fc9ed9c4f34,6195a170976d1e2ac343fd46,61562615e886d11f2ea18ff1,6195a02e1d2e6fc9ed9c4f34,6195a170976d1e2ac343fd46,EASY,"""","""","""","""",588.5999999642372,img/flower_left.png,j,response,"""","""",j,1,"""",4,2021-11-18 00:42:29,186.35.53.166,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36 OPR/80.0.4170.91",WebKit,Opera,80.0.4170.91,Windows,10.0,16bd09c346ed3fd7ed45c3bb10d71816
36,1,"""",image-keyboard-response,125,416099,0.0-18.0-0.4,61562615e886d11f2ea18ff1,6195a02e1d2e6fc9ed9c4f34,6195a170976d1e2ac343fd46,61562615e886d11f2ea18ff1,6195a02e1d2e6fc9ed9c4f34,6195a170976d1e2ac343fd46,EASY,"""","""","""","""",null,img/fixation.png,null,fixation,"""","""","""","""","""",4,2021-11-18 00:42:29,186.35.53.166,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36 OPR/80.0.4170.91",WebKit,Opera,80.0.4170.91,Windows,10.0,16bd09c346ed3fd7ed45c3bb10d71816
36,1,"""",image-keyboard-response,126,416883,0.0-18.0-1.4,61562615e886d11f2ea18ff1,6195a02e1d2e6fc9ed9c4f34,6195a170976d1e2ac343fd46,61562615e886d11f2ea18ff1,6195a02e1d2e6fc9ed9c4f34,6195a170976d1e2ac343fd46,EASY,"""","""","""","""",782.8999999761581,img/flower_right.png,f,response,"""","""",f,1,"""",4,2021-11-18 00:42:29,186.35.53.166,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36 OPR/80.0.4170.91",WebKit,Opera,80.0.4170.91,Windows,10.0,16bd09c346ed3fd7ed45c3bb10d71816
36,1,"""",image-keyboard-response,127,418134,0.0-18.0-0.5,61562615e886d11f2ea18ff1,6195a02e1d2e6fc9ed9c4f34,6195a170976d1e2ac343fd46,61562615e886d11f2ea18ff1,6195a02e1d2e6fc9ed9c4f34,6195a170976d1e2ac343fd46,EASY,"""","""","""","""",null,img/fixation.png,null,fixation,"""","""","""","""","""",4,2021-11-18 00:42:29,186.35.53.166,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36 OPR/80.0.4170.91",WebKit,Opera,80.0.4170.91,Windows,10.0,16bd09c346ed3fd7ed45c3bb10d71816
36,1,"""",image-keyboard-response,128,418884,0.0-18.0-1.5,61562615e886d11f2ea18ff1,6195a02e1d2e6fc9ed9c4f34,6195a170976d1e2ac343fd46,61562615e886d11f2ea18ff1,6195a02e1d2e6fc9ed9c4f34,6195a170976d1e2ac343fd46,EASY,"""","""","""","""",748.0999999642372,img/heart_left.png,f,response,"""","""",f,1,"""",4,2021-11-18 00:42:29,186.35.53.166,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36 OPR/80.0.4170.91",WebKit,Opera,80.0.4170.91,Windows,10.0,16bd09c346ed3fd7ed45c3bb10d71816
36,1,"""",image-keyboard-response,129,419885,0.0-18.0-0.6,61562615e886d11f2ea18ff1,6195a02e1d2e6fc9ed9c4f34,6195a170976d1e2ac343fd46,61562615e886d11f2ea18ff1,6195a02e1d2e6fc9ed9c4f34,6195a170976d1e2ac343fd46,EASY,"""","""","""","""",null,img/fixation.png,null,fixation,"""","""","""","""","""",4,2021-11-18 00:42:29,186.35.53.166,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36 OPR/80.0.4170.91",WebKit,Opera,80.0.4170.91,Windows,10.0,16bd09c346ed3fd7ed45c3bb10d71816
36,1,"""",image-keyboard-response,130,420323,0.0-18.0-1.6,61562615e886d11f2ea18ff1,6195a02e1d2e6fc9ed9c4f34,6195a170976d1e2ac343fd46,61562615e886d11f2ea18ff1,6195a02e1d2e6fc9ed9c4f34,6195a170976d1e2ac343fd46,EASY,"""","""","""","""",436.80000001192093,img/heart_left.png,f,response,"""","""",f,1,"""",4,2021-11-18 00:42:29,186.35.53.166,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36 OPR/80.0.4170.91",WebKit,Opera,80.0.4170.91,Windows,10.0,16bd09c346ed3fd7ed45c3bb10d71816
36,1,"""",image-keyboard-response,131,421075,0.0-18.0-0.7,61562615e886d11f2ea18ff1,6195a02e1d2e6fc9ed9c4f34,6195a170976d1e2ac343fd46,61562615e886d11f2ea18ff1,6195a02e1d2e6fc9ed9c4f34,6195a170976d1e2ac343fd46,EASY,"""","""","""","""",null,img/fixation.png,null,fixation,"""","""","""","""","""",4,2021-11-18 00:42:29,186.35.53.166,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36 OPR/80.0.4170.91",WebKit,Opera,80.0.4170.91,Windows,10.0,16bd09c346ed3fd7ed45c3bb10d71816
36,1,"""",image-keyboard-response,132,421668,0.0-18.0-1.7,61562615e886d11f2ea18ff1,6195a02e1d2e6fc9ed9c4f34,6195a170976d1e2ac343fd46,61562615e886d11f2ea18ff1,6195a02e1d2e6fc9ed9c4f34,6195a170976d1e2ac343fd46,EASY,"""","""","""","""",589.1999999880791,img/flower_left.png,j,response,"""","""",j,1,"""",4,2021-11-18 00:42:29,186.35.53.166,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36 OPR/80.0.4170.91",WebKit,Opera,80.0.4170.91,Windows,10.0,16bd09c346ed3fd7ed45c3bb10d71816
36,1,"""",image-keyboard-response,133,422170,0.0-18.0-0.8,61562615e886d11f2ea18ff1,6195a02e1d2e6fc9ed9c4f34,6195a170976d1e2ac343fd46,61562615e886d11f2ea18ff1,6195a02e1d2e6fc9ed9c4f34,6195a170976d1e2ac343fd46,EASY,"""","""","""","""",null,img/fixation.png,null,fixation,"""","""","""","""","""",4,2021-11-18 00:42:29,186.35.53.166,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36 OPR/80.0.4170.91",WebKit,Opera,80.0.4170.91,Windows,10.0,16bd09c346ed3fd7ed45c3bb10d71816
36,1,"""",image-keyboard-response,134,423076,0.0-18.0-1.8,61562615e886d11f2ea18ff1,6195a02e1d2e6fc9ed9c4f34,6195a170976d1e2ac343fd46,61562615e886d11f2ea18ff1,6195a02e1d2e6fc9ed9c4f34,6195a170976d1e2ac343fd46,EASY,"""","""","""","""",904.6999999880791,img/flower_right.png,f,response,"""","""",f,1,"""",4,2021-11-18 00:42:29,186.35.53.166,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36 OPR/80.0.4170.91",WebKit,Opera,80.0.4170.91,Windows,10.0,16bd09c346ed3fd7ed45c3bb10d71816
36,1,"""",image-keyboard-response,135,423827,0.0-18.0-0.9,61562615e886d11f2ea18ff1,6195a02e1d2e6fc9ed9c4f34,6195a170976d1e2ac343fd46,61562615e886d11f2ea18ff1,6195a02e1d2e6fc9ed9c4f34,6195a170976d1e2ac343fd46,EASY,"""","""","""","""",null,img/fixation.png,null,fixation,"""","""","""","""","""",4,2021-11-18 00:42:29,186.35.53.166,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36 OPR/80.0.4170.91",WebKit,Opera,80.0.4170.91,Windows,10.0,16bd09c346ed3fd7ed45c3bb10d71816
36,1,"""",image-keyboard-response,136,424340,0.0-18.0-1.9,61562615e886d11f2ea18ff1,6195a02e1d2e6fc9ed9c4f34,6195a170976d1e2ac343fd46,61562615e886d11f2ea18ff1,6195a02e1d2e6fc9ed9c4f34,6195a170976d1e2ac343fd46,EASY,"""","""","""","""",511.89999997615814,img/flower_left.png,j,response,"""","""",j,1,"""",4,2021-11-18 00:42:29,186.35.53.166,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36 OPR/80.0.4170.91",WebKit,Opera,80.0.4170.91,Windows,10.0,16bd09c346ed3fd7ed45c3bb10d71816
36,1,"""",html-keyboard-response,137,426964,0.0-19.0,61562615e886d11f2ea18ff1,6195a02e1d2e6fc9ed9c4f34,6195a170976d1e2ac343fd46,61562615e886d11f2ea18ff1,6195a02e1d2e6fc9ed9c4f34,6195a170976d1e2ac343fd46,EASY,"""","""","""","""",2623.300000011921,"<p>You responded correctly on 100% of the trials.</p>
      <p>Your average response time was 670ms.</p>
      <p>Press any key to finish the cognitive experiment!</p>",f,debrief,"""","""","""","""","""","""",2021-11-18 00:42:29,186.35.53.166,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36 OPR/80.0.4170.91",WebKit,Opera,80.0.4170.91,Windows,10.0,16bd09c346ed3fd7ed45c3bb10d71816
36,1,"""",html-button-response,138,432013,0.0-20.0,61562615e886d11f2ea18ff1,6195a02e1d2e6fc9ed9c4f34,6195a170976d1e2ac343fd46,61562615e886d11f2ea18ff1,6195a02e1d2e6fc9ed9c4f34,6195a170976d1e2ac343fd46,EASY,"""","""","""","""",5048.099999964237,"<p>Thank you for your participation! </p><p>The last thing will be a series of questions to capture demographic information.<p><p>When you are ready to answer a few questions, please press START.</p>",0,"""","""","""","""","""","""","""",2021-11-18 00:42:29,186.35.53.166,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36 OPR/80.0.4170.91",WebKit,Opera,80.0.4170.91,Windows,10.0,16bd09c346ed3fd7ed45c3bb10d71816
36,1,"""",survey-text,139,475339,0.0-21.0,61562615e886d11f2ea18ff1,6195a02e1d2e6fc9ed9c4f34,6195a170976d1e2ac343fd46,61562615e886d11f2ea18ff1,6195a02e1d2e6fc9ed9c4f34,6195a170976d1e2ac343fd46,EASY,"""","""","""","""",41569.200000047684,"""","{""Q0"":""28"",""Q1"":""10/06/1993"",""Q2"":""Latino""}",age,"""","""","""","""","""","""",2021-11-18 00:42:29,186.35.53.166,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36 OPR/80.0.4170.91",WebKit,Opera,80.0.4170.91,Windows,10.0,16bd09c346ed3fd7ed45c3bb10d71816
36,1,"""",survey-multi-choice,140,493135,0.0-22.0,61562615e886d11f2ea18ff1,6195a02e1d2e6fc9ed9c4f34,6195a170976d1e2ac343fd46,61562615e886d11f2ea18ff1,6195a02e1d2e6fc9ed9c4f34,6195a170976d1e2ac343fd46,EASY,"""","""","""","""",17793.80000001192,"""","{""Q0"":""High school"",""Q1"":""Non-permanent full-time employment""}",ses,"[0,1]","""","""","""","""","""",2021-11-18 00:42:29,186.35.53.166,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36 OPR/80.0.4170.91",WebKit,Opera,80.0.4170.91,Windows,10.0,16bd09c346ed3fd7ed45c3bb10d71816
36,1,"""",survey-multi-choice,141,518985,0.0-23.0,61562615e886d11f2ea18ff1,6195a02e1d2e6fc9ed9c4f34,6195a170976d1e2ac343fd46,61562615e886d11f2ea18ff1,6195a02e1d2e6fc9ed9c4f34,6195a170976d1e2ac343fd46,EASY,"""","""","""","""",25845.600000023842,"""","{""Q0"":""5000""}",income,[0],"""","""","""","""","""",2021-11-18 00:42:29,186.35.53.166,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36 OPR/80.0.4170.91",WebKit,Opera,80.0.4170.91,Windows,10.0,16bd09c346ed3fd7ed45c3bb10d71816
36,1,"""",survey-multi-choice,142,530155,0.0-24.0,61562615e886d11f2ea18ff1,6195a02e1d2e6fc9ed9c4f34,6195a170976d1e2ac343fd46,61562615e886d11f2ea18ff1,6195a02e1d2e6fc9ed9c4f34,6195a170976d1e2ac343fd46,EASY,"""","""","""","""",11168.199999988079,"""","{""Q0"":""9""}",household_size,[0],"""","""","""","""","""",2021-11-18 00:42:29,186.35.53.166,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36 OPR/80.0.4170.91",WebKit,Opera,80.0.4170.91,Windows,10.0,16bd09c346ed3fd7ed45c3bb10d71816
36,1,"""",html-button-response,143,532683,0.0-25.0,61562615e886d11f2ea18ff1,6195a02e1d2e6fc9ed9c4f34,6195a170976d1e2ac343fd46,61562615e886d11f2ea18ff1,6195a02e1d2e6fc9ed9c4f34,6195a170976d1e2ac343fd46,EASY,"""","""","""","""",2523.099999964237,<p>Thanks! You have finished the entire study.</p><p>Please press FINISH to save your data and return to Prolific for compensation.</p>,0,"""","""","""","""","""","""","""",2021-11-18 00:42:29,186.35.53.166,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36 OPR/80.0.4170.91",WebKit,Opera,80.0.4170.91,Windows,10.0,16bd09c346ed3fd7ed45c3bb10d71816
37,1,true,fullscreen,0,8397,0.0-0.0,60fbc53a81120344612e0d08,6195a02e1d2e6fc9ed9c4f34,6195a2d86643f04d29353011,60fbc53a81120344612e0d08,6195a02e1d2e6fc9ed9c4f34,6195a2d86643f04d29353011,EASY,"""","""","""","""","""","""","""","""","""","""","""","""","""","""",2021-11-18 00:48:26,84.91.248.42,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36",WebKit,Chrome,96.0.4664.45,Windows,10.0,16bd09c346ed3fd7ed45c3bb10d71816
37,1,true,preload,1,12061,0.0-1.0,60fbc53a81120344612e0d08,6195a02e1d2e6fc9ed9c4f34,6195a2d86643f04d29353011,60fbc53a81120344612e0d08,6195a02e1d2e6fc9ed9c4f34,6195a2d86643f04d29353011,EASY,false,[],[],[],"""","""","""","""","""","""","""","""","""","""",2021-11-18 00:48:26,84.91.248.42,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36",WebKit,Chrome,96.0.4664.45,Windows,10.0,16bd09c346ed3fd7ed45c3bb10d71816
37,1,"""",html-button-response,2,14689,0.0-2.0,60fbc53a81120344612e0d08,6195a02e1d2e6fc9ed9c4f34,6195a2d86643f04d29353011,60fbc53a81120344612e0d08,6195a02e1d2e6fc9ed9c4f34,6195a2d86643f04d29353011,EASY,"""","""","""","""",2625.7999999523163,<p>Welcome! Thank you so much for participating in this study. Press START to begin.</p><br>,0,"""","""","""","""","""","""","""",2021-11-18 00:48:26,84.91.248.42,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36",WebKit,Chrome,96.0.4664.45,Windows,10.0,16bd09c346ed3fd7ed45c3bb10d71816
37,1,"""",html-button-response,3,39767,0.0-3.0,60fbc53a81120344612e0d08,6195a02e1d2e6fc9ed9c4f34,6195a2d86643f04d29353011,60fbc53a81120344612e0d08,6195a02e1d2e6fc9ed9c4f34,6195a2d86643f04d29353011,EASY,"""","""","""","""",25077.299999952316,"<p>First, you will review a series of hypothetical scenarios each related to finances</p><br><p>Please think about each scenario carefully for approximately <strong>one minute</strong>.</p><br><p>Please reflect and process the scenario as if it were actually happening. Questions will be there to help guide your thinking.</p><p>When you are ready to begin, please press REVIEW to begin the study.",0,"""","""","""","""","""","""","""",2021-11-18 00:48:26,84.91.248.42,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36",WebKit,Chrome,96.0.4664.45,Windows,10.0,16bd09c346ed3fd7ed45c3bb10d71816
37,1,"""",image-keyboard-response,4,42028,0.0-4.0-0.0,60fbc53a81120344612e0d08,6195a02e1d2e6fc9ed9c4f34,6195a2d86643f04d29353011,60fbc53a81120344612e0d08,6195a02e1d2e6fc9ed9c4f34,6195a2d86643f04d29353011,EASY,"""","""","""","""",null,img/fixation.png,null,fixation,"""","""","""","""","""","""",2021-11-18 00:48:26,84.91.248.42,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36",WebKit,Chrome,96.0.4664.45,Windows,10.0,16bd09c346ed3fd7ed45c3bb10d71816
37,1,"""",image-keyboard-response,5,72030,0.0-4.0-1.0,60fbc53a81120344612e0d08,6195a02e1d2e6fc9ed9c4f34,6195a2d86643f04d29353011,60fbc53a81120344612e0d08,6195a02e1d2e6fc9ed9c4f34,6195a2d86643f04d29353011,EASY,"""","""","""","""",null,scarcity/easy/scenario2.png,null,"""","""","""","""","""","""","""",2021-11-18 00:48:26,84.91.248.42,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36",WebKit,Chrome,96.0.4664.45,Windows,10.0,16bd09c346ed3fd7ed45c3bb10d71816
