run_id,condition,success,trial_type,trial_index,time_elapsed,internal_node_id,subject_id,study_id,session_id,condition,timeout,failed_images,failed_audio,failed_video,rt,stimulus,response,task,question_order,view_history,correct_response,accuracy,screen_id,block,recorded_at,ip,user_agent,device,browser,browser_version,platform,platform_version,source_code_version
25,1,,image-keyboard-response,124,309604,0.0-12.0-0.9,,,,EASY,,,,,null,img/fixation.png,null,fixation,,,,,,2,2021-11-14 23:31:30,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,69aac57e16ab92fbf4ebb6c052416712
25,1,,image-keyboard-response,125,309950,0.0-12.0-1.9,,,,EASY,,,,,341,img/heart_right.png,j,response,,,j,1,,2,2021-11-14 23:31:30,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,69aac57e16ab92fbf4ebb6c052416712
25,1,,html-keyboard-response,126,312270,0.0-13.0,,,,EASY,,,,,2317,"<p>You responded correctly on 30% of the trials.</p>
      <p>Your average response time was 372ms.</p>
      <p>Press any key to begin Block 3!</p>",f,debrief,,,,,,,2021-11-14 23:31:30,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,69aac57e16ab92fbf4ebb6c052416712
25,1,,html-button-response,127,313764,0.0-14.0,,,,EASY,,,,,1492.9999999999400,Block 3,0,,,,,,,,2021-11-14 23:31:30,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,69aac57e16ab92fbf4ebb6c052416712
25,1,,image-keyboard-response,128,317268,0.0-15.0-0.0,,,,EASY,,,,,null,img/fixation.png,null,fixation,,,,,,3,2021-11-14 23:31:30,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,69aac57e16ab92fbf4ebb6c052416712
25,1,,image-keyboard-response,129,317913,0.0-15.0-1.0,,,,EASY,,,,,641,img/flower_left.png,j,response,,,j,1,,3,2021-11-14 23:31:30,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,69aac57e16ab92fbf4ebb6c052416712
25,1,,image-keyboard-response,130,318915,0.0-15.0-0.1,,,,EASY,,,,,null,img/fixation.png,null,fixation,,,,,,3,2021-11-14 23:31:30,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,69aac57e16ab92fbf4ebb6c052416712
25,1,,image-keyboard-response,131,319382,0.0-15.0-1.1,,,,EASY,,,,,466,img/flower_right.png,f,response,,,f,1,,3,2021-11-14 23:31:30,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,69aac57e16ab92fbf4ebb6c052416712
25,1,,image-keyboard-response,132,320634,0.0-15.0-0.2,,,,EASY,,,,,null,img/fixation.png,null,fixation,,,,,,3,2021-11-14 23:31:30,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,69aac57e16ab92fbf4ebb6c052416712
25,1,,image-keyboard-response,133,320926,0.0-15.0-1.2,,,,EASY,,,,,291,img/flower_left.png,j,response,,,j,1,,3,2021-11-14 23:31:30,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,69aac57e16ab92fbf4ebb6c052416712
25,1,,image-keyboard-response,134,321428,0.0-15.0-0.3,,,,EASY,,,,,null,img/fixation.png,null,fixation,,,,,,3,2021-11-14 23:31:30,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,69aac57e16ab92fbf4ebb6c052416712
25,1,,image-keyboard-response,135,321847,0.0-15.0-1.3,,,,EASY,,,,,414,img/flower_left.png,f,response,,,j,0,,3,2021-11-14 23:31:30,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,69aac57e16ab92fbf4ebb6c052416712
25,1,,image-keyboard-response,136,323350,0.0-15.0-0.4,,,,EASY,,,,,null,img/fixation.png,null,fixation,,,,,,3,2021-11-14 23:31:30,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,69aac57e16ab92fbf4ebb6c052416712
25,1,,image-keyboard-response,137,323638,0.0-15.0-1.4,,,,EASY,,,,,284,img/flower_right.png,f,response,,,f,1,,3,2021-11-14 23:31:30,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,69aac57e16ab92fbf4ebb6c052416712
25,1,,image-keyboard-response,138,324140,0.0-15.0-0.5,,,,EASY,,,,,null,img/fixation.png,null,fixation,,,,,,3,2021-11-14 23:31:30,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,69aac57e16ab92fbf4ebb6c052416712
25,1,,image-keyboard-response,139,324599,0.0-15.0-1.5,,,,EASY,,,,,458,img/heart_right.png,j,response,,,j,1,,3,2021-11-14 23:31:30,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,69aac57e16ab92fbf4ebb6c052416712
25,1,,image-keyboard-response,140,324851,0.0-15.0-0.6,,,,EASY,,,,,null,img/fixation.png,null,fixation,,,,,,3,2021-11-14 23:31:30,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,69aac57e16ab92fbf4ebb6c052416712
25,1,,image-keyboard-response,141,325310,0.0-15.0-1.6,,,,EASY,,,,,459,img/flower_right.png,f,response,,,f,1,,3,2021-11-14 23:31:30,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,69aac57e16ab92fbf4ebb6c052416712
25,1,,image-keyboard-response,142,327315,0.0-15.0-0.7,,,,EASY,,,,,null,img/fixation.png,null,fixation,,,,,,3,2021-11-14 23:31:30,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,69aac57e16ab92fbf4ebb6c052416712
25,1,,image-keyboard-response,143,327678,0.0-15.0-1.7,,,,EASY,,,,,362,img/flower_left.png,f,response,,,j,0,,3,2021-11-14 23:31:30,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,69aac57e16ab92fbf4ebb6c052416712
25,1,,image-keyboard-response,144,328680,0.0-15.0-0.8,,,,EASY,,,,,null,img/fixation.png,null,fixation,,,,,,3,2021-11-14 23:31:30,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,69aac57e16ab92fbf4ebb6c052416712
25,1,,image-keyboard-response,145,329054,0.0-15.0-1.8,,,,EASY,,,,,373,img/heart_right.png,j,response,,,j,1,,3,2021-11-14 23:31:30,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,69aac57e16ab92fbf4ebb6c052416712
25,1,,image-keyboard-response,146,329556,0.0-15.0-0.9,,,,EASY,,,,,null,img/fixation.png,null,fixation,,,,,,3,2021-11-14 23:31:30,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,69aac57e16ab92fbf4ebb6c052416712
25,1,,image-keyboard-response,147,329919,0.0-15.0-1.9,,,,EASY,,,,,359,img/heart_left.png,f,response,,,f,1,,3,2021-11-14 23:31:30,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,69aac57e16ab92fbf4ebb6c052416712
25,1,,html-keyboard-response,148,331544,0.0-16.0,,,,EASY,,,,,1622.9999999999400,"<p>You responded correctly on 80% of the trials.</p>
      <p>Your average response time was 416ms.</p>
      <p>Press any key to begin the final Block 4!</p>",f,debrief,,,,,,,2021-11-14 23:31:30,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,69aac57e16ab92fbf4ebb6c052416712
25,1,,html-button-response,149,333433,0.0-17.0,,,,EASY,,,,,1888.0000000000600,Block 4,0,,,,,,,,2021-11-14 23:31:30,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,69aac57e16ab92fbf4ebb6c052416712
25,1,,image-keyboard-response,150,337188,0.0-18.0-0.0,,,,EASY,,,,,null,img/fixation.png,null,fixation,,,,,,4,2021-11-14 23:31:30,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,69aac57e16ab92fbf4ebb6c052416712
25,1,,image-keyboard-response,151,337591,0.0-18.0-1.0,,,,EASY,,,,,398,img/flower_left.png,f,response,,,j,0,,4,2021-11-14 23:31:30,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,69aac57e16ab92fbf4ebb6c052416712
25,1,,image-keyboard-response,152,339593,0.0-18.0-0.1,,,,EASY,,,,,null,img/fixation.png,null,fixation,,,,,,4,2021-11-14 23:31:30,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,69aac57e16ab92fbf4ebb6c052416712
25,1,,image-keyboard-response,153,339983,0.0-18.0-1.1,,,,EASY,,,,,388.9999999999420,img/heart_left.png,f,response,,,f,1,,4,2021-11-14 23:31:30,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,69aac57e16ab92fbf4ebb6c052416712
25,1,,image-keyboard-response,154,340485,0.0-18.0-0.2,,,,EASY,,,,,null,img/fixation.png,null,fixation,,,,,,4,2021-11-14 23:31:30,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,69aac57e16ab92fbf4ebb6c052416712
25,1,,image-keyboard-response,155,340918,0.0-18.0-1.2,,,,EASY,,,,,432.9999999999420,img/flower_right.png,j,response,,,f,0,,4,2021-11-14 23:31:30,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,69aac57e16ab92fbf4ebb6c052416712
25,1,,image-keyboard-response,156,342424,0.0-18.0-0.3,,,,EASY,,,,,null,img/fixation.png,null,fixation,,,,,,4,2021-11-14 23:31:30,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,69aac57e16ab92fbf4ebb6c052416712
25,1,,image-keyboard-response,157,342839,0.0-18.0-1.3,,,,EASY,,,,,413,img/flower_left.png,f,response,,,j,0,,4,2021-11-14 23:31:30,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,69aac57e16ab92fbf4ebb6c052416712
25,1,,image-keyboard-response,158,344594,0.0-18.0-0.4,,,,EASY,,,,,null,img/fixation.png,null,fixation,,,,,,4,2021-11-14 23:31:30,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,69aac57e16ab92fbf4ebb6c052416712
25,1,,image-keyboard-response,159,344970,0.0-18.0-1.4,,,,EASY,,,,,375,img/heart_left.png,f,response,,,f,1,,4,2021-11-14 23:31:30,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,69aac57e16ab92fbf4ebb6c052416712
25,1,,image-keyboard-response,160,345222,0.0-18.0-0.5,,,,EASY,,,,,null,img/fixation.png,null,fixation,,,,,,4,2021-11-14 23:31:30,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,69aac57e16ab92fbf4ebb6c052416712
25,1,,image-keyboard-response,161,345687,0.0-18.0-1.5,,,,EASY,,,,,465.0000000000580,img/flower_left.png,j,response,,,j,1,,4,2021-11-14 23:31:30,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,69aac57e16ab92fbf4ebb6c052416712
25,1,,image-keyboard-response,162,346940,0.0-18.0-0.6,,,,EASY,,,,,null,img/fixation.png,null,fixation,,,,,,4,2021-11-14 23:31:30,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,69aac57e16ab92fbf4ebb6c052416712
25,1,,image-keyboard-response,163,347295,0.0-18.0-1.6,,,,EASY,,,,,353,img/flower_left.png,f,response,,,j,0,,4,2021-11-14 23:31:30,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,69aac57e16ab92fbf4ebb6c052416712
25,1,,image-keyboard-response,164,349047,0.0-18.0-0.7,,,,EASY,,,,,null,img/fixation.png,null,fixation,,,,,,4,2021-11-14 23:31:30,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,69aac57e16ab92fbf4ebb6c052416712
25,1,,image-keyboard-response,165,349375,0.0-18.0-1.7,,,,EASY,,,,,324,img/heart_left.png,f,response,,,f,1,,4,2021-11-14 23:31:30,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,69aac57e16ab92fbf4ebb6c052416712
25,1,,image-keyboard-response,166,349877,0.0-18.0-0.8,,,,EASY,,,,,null,img/fixation.png,null,fixation,,,,,,4,2021-11-14 23:31:30,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,69aac57e16ab92fbf4ebb6c052416712
25,1,,image-keyboard-response,167,350239,0.0-18.0-1.8,,,,EASY,,,,,361,img/heart_right.png,j,response,,,j,1,,4,2021-11-14 23:31:30,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,69aac57e16ab92fbf4ebb6c052416712
25,1,,image-keyboard-response,168,351743,0.0-18.0-0.9,,,,EASY,,,,,null,img/fixation.png,null,fixation,,,,,,4,2021-11-14 23:31:30,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,69aac57e16ab92fbf4ebb6c052416712
25,1,,image-keyboard-response,169,352104,0.0-18.0-1.9,,,,EASY,,,,,360,img/heart_right.png,f,response,,,j,0,,4,2021-11-14 23:31:30,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,69aac57e16ab92fbf4ebb6c052416712
25,1,,html-keyboard-response,170,353384,0.0-19.0,,,,EASY,,,,,1279,"<p>You responded correctly on 50% of the trials.</p>
      <p>Your average response time was 383ms.</p>
      <p>Press any key to finish the cognitive experiment!</p>",f,debrief,,,,,,,2021-11-14 23:31:30,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,69aac57e16ab92fbf4ebb6c052416712
25,1,,html-button-response,171,361501,0.0-20.0,,,,EASY,,,,,8115.999999999940,"<p>Thank you for your participation! </p><p>The last thing will be a series of questions to capture demographic information.<p><p>When you are ready to answer a few questions, please press START.</p>",0,,,,,,,,2021-11-14 23:31:30,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,69aac57e16ab92fbf4ebb6c052416712
25,1,,survey-multi-choice,172,366220,0.0-21.0,,,,EASY,,,,,2956,,"{""Q0"":""10000""}",income,[0],,,,,,2021-11-14 23:31:30,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,69aac57e16ab92fbf4ebb6c052416712
25,1,,survey-multi-choice,173,368286,0.0-22.0,,,,EASY,,,,,2063,,"{""Q0"":""5""}",household_size,[0],,,,,,2021-11-14 23:31:30,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,69aac57e16ab92fbf4ebb6c052416712
25,1,,html-button-response,174,370367,0.0-23.0,,,,EASY,,,,,2076,<p>Thanks! You have finished the entire study.</p><p>Please press FINISH to save your data and return to Prolific for compensation.</p>,0,,,,,,,,2021-11-14 23:31:30,24.4.120.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Macintosh,Safari,15.1,OS X,10_15_7,69aac57e16ab92fbf4ebb6c052416712
